"district","neighborhood","year","pub_setup","pub_houses","pub_green","pub_clean_street","pub_clean_green","pub_clean_play","pub_main_street","pub_main_green","pub_main_play","pub_pollution","pub_area_land","pub_area_water","pub_area_green","pub_area_sports","pub_safe_day","pub_safe_night","pub_inc_criminal","pub_inc_neighbors","pub_inc_others","pub_inc_catering"
"K Zuid","Sarphatiparkbuurt",2015,"2.ok","2.ok","2.ok","1.low","2.high","2.high","2.high","2.high","2.high","3.high",22,1,4,0,"2.high","2.high","1.low","2.high","1.low","2.high"
"K Zuid","Sarphatiparkbuurt",2016,"2.ok","2.ok","2.ok","1.low","2.high","2.high","2.high","2.high","2.high","3.high",22,1,4,0,"2.high","2.high","1.low","2.high","1.low","2.high"
"K Zuid","Sarphatiparkbuurt",2017,"2.ok","3.beautiful","2.ok","1.low","2.high","2.high","2.high","2.high","2.high","3.high",22,1,4,0,"2.high","2.high","1.low","2.high","1.low","2.high"
"K Zuid","Sarphatiparkbuurt",2018,"3.beautiful","3.beautiful","3.beautiful","1.low","2.high","2.high","2.high","2.high","2.high","3.high",22,1,4,0,"2.high","2.high","1.low","2.high","1.low","2.high"
"K Zuid","Sarphatiparkbuurt",2019,"3.beautiful","3.beautiful","3.beautiful","1.low","2.high","2.high","2.high","2.high","2.high","3.high",22,1,4,0,"2.high","2.high","1.low","2.high","1.low","2.high"
"K Zuid","Sarphatiparkbuurt",2020,"2.ok","3.beautiful","2.ok","1.low","2.high","2.high","2.high","2.high","2.high","3.high",22,1,4,0,"2.high","2.high","1.low","2.high","1.low","2.high"
"K Zuid","Scheldebuurt Midden",2015,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","1.very low",16,0,0,0,"2.high","2.high","1.low","2.high","1.low","1.low"
"K Zuid","Scheldebuurt Midden",2016,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","1.very low",16,0,0,0,"2.high","2.high","1.low","2.high","1.low","1.low"
"K Zuid","Scheldebuurt Midden",2017,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",16,0,0,0,"2.high","2.high","1.low","2.high","1.low","1.low"
"K Zuid","Scheldebuurt Midden",2018,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","1.very low",16,0,0,0,"2.high","2.high","1.low","2.high","1.low","1.low"
"K Zuid","Scheldebuurt Midden",2019,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","1.very low",16,0,0,0,"2.high","2.high","1.low","2.high","1.low","1.low"
"K Zuid","Scheldebuurt Midden",2020,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",16,0,0,0,"2.high","2.high","1.low","2.high","1.low","1.low"
"K Zuid","Scheldebuurt Oost",2015,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","1.very low",14,0,1,0,"2.high","2.high","1.low","2.high","1.low","1.low"
"K Zuid","Scheldebuurt Oost",2016,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","1.very low",14,0,2,1,"2.high","2.high","1.low","2.high","1.low","1.low"
"K Zuid","Scheldebuurt Oost",2017,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",14,0,2,1,"2.high","2.high","1.low","2.high","1.low","1.low"
"K Zuid","Scheldebuurt Oost",2018,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",14,0,1,1,"2.high","2.high","1.low","2.high","1.low","1.low"
"K Zuid","Scheldebuurt Oost",2019,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",14,0,2,1,"2.high","2.high","1.low","2.high","1.low","1.low"
"K Zuid","Scheldebuurt Oost",2020,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","1.very low",14,0,2,1,"2.high","2.high","1.low","2.high","1.low","1.low"
"K Zuid","Scheldebuurt West",2015,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",25,0,1,0,"2.high","2.high","1.low","2.high","1.low","1.low"
"K Zuid","Scheldebuurt West",2016,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",25,0,1,0,"2.high","2.high","1.low","2.high","1.low","1.low"
"K Zuid","Scheldebuurt West",2017,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",25,0,1,0,"2.high","2.high","1.low","2.high","1.low","1.low"
"K Zuid","Scheldebuurt West",2018,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",25,0,1,0,"2.high","2.high","1.low","2.high","1.low","1.low"
"K Zuid","Scheldebuurt West",2019,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",25,0,1,0,"2.high","2.high","1.low","2.high","1.low","1.low"
"K Zuid","Scheldebuurt West",2020,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",25,0,1,0,"2.high","2.high","1.low","2.high","1.low","1.low"
"K Zuid","Schinkelbuurt Noord",2015,"3.beautiful","2.ok","3.beautiful","1.low","2.high","2.high","2.high","2.high","2.high","3.high",10,1,0,0,"2.high","2.high","1.low","2.high","1.low","1.low"
"K Zuid","Schinkelbuurt Noord",2016,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",10,1,0,0,"2.high","2.high","1.low","2.high","1.low","1.low"
"K Zuid","Schinkelbuurt Noord",2017,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",10,1,0,0,"2.high","2.high","1.low","2.high","1.low","1.low"
"K Zuid","Schinkelbuurt Noord",2018,"3.beautiful","3.beautiful","3.beautiful","1.low","2.high","2.high","2.high","2.high","2.high","2.low",10,1,0,0,"2.high","2.high","1.low","2.high","1.low","1.low"
"K Zuid","Schinkelbuurt Noord",2019,"3.beautiful","3.beautiful","3.beautiful","1.low","2.high","2.high","2.high","2.high","2.high","2.low",10,1,0,0,"2.high","2.high","1.low","2.high","1.low","1.low"
"K Zuid","Schinkelbuurt Noord",2020,"3.beautiful","3.beautiful","3.beautiful","1.low","2.high","2.high","2.high","2.high","2.high","2.low",10,1,0,0,"2.high","2.high","1.low","2.high","1.low","1.low"
"K Zuid","Schinkelbuurt Zuid",2015,"2.ok","2.ok","2.ok","1.low","1.low","1.low","1.low","1.low","1.low","3.high",19,5,3,0,"2.high","2.high","1.low","2.high","1.low","1.low"
"K Zuid","Schinkelbuurt Zuid",2016,"2.ok","2.ok","2.ok","1.low","1.low","1.low","1.low","1.low","1.low","3.high",19,5,3,0,"2.high","2.high","1.low","2.high","1.low","1.low"
"K Zuid","Schinkelbuurt Zuid",2017,"2.ok","2.ok","2.ok","1.low","1.low","1.low","2.high","2.high","1.low","3.high",19,5,3,0,"2.high","2.high","1.low","2.high","1.low","1.low"
"K Zuid","Schinkelbuurt Zuid",2018,"2.ok","2.ok","2.ok","1.low","1.low","1.low","2.high","1.low","1.low","2.low",19,5,3,0,"2.high","2.high","1.low","2.high","1.low","1.low"
"K Zuid","Schinkelbuurt Zuid",2019,"2.ok","2.ok","2.ok","1.low","1.low","1.low","1.low","1.low","1.low","3.high",19,5,3,0,"2.high","2.high","1.low","2.high","1.low","1.low"
"K Zuid","Schinkelbuurt Zuid",2020,"2.ok","2.ok","2.ok","1.low","1.low","1.low","1.low","1.low","1.low","3.high",19,5,3,0,"2.high","2.high","1.low","2.high","1.low","1.low"
"K Zuid","Surinamepleinbuurt",2015,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",8,0,0,0,"2.high","2.high","1.low","1.low","1.low","1.low"
"K Zuid","Surinamepleinbuurt",2016,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","1.very low",8,1,0,0,"2.high","2.high","1.low","1.low","1.low","1.low"
"K Zuid","Surinamepleinbuurt",2017,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","1.very low",8,1,0,0,"2.high","2.high","1.low","1.low","1.low","1.low"
"K Zuid","Surinamepleinbuurt",2018,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",8,0,0,0,"2.high","2.high","1.low","1.low","1.low","1.low"
"K Zuid","Surinamepleinbuurt",2019,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",8,0,0,0,"2.high","2.high","1.low","1.low","1.low","1.low"
"K Zuid","Surinamepleinbuurt",2020,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",8,1,0,0,"2.high","2.high","1.low","1.low","1.low","1.low"
"K Zuid","Valeriusbuurt Oost",2015,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",12,1,0,0,"2.high","2.high","1.low","1.low","1.low","1.low"
"K Zuid","Valeriusbuurt Oost",2016,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",11,1,0,0,"2.high","2.high","1.low","1.low","1.low","1.low"
"K Zuid","Valeriusbuurt Oost",2017,"3.beautiful","3.beautiful","3.beautiful","1.low","2.high","2.high","2.high","2.high","2.high","2.low",11,1,0,0,"2.high","2.high","1.low","1.low","1.low","1.low"
"K Zuid","Valeriusbuurt Oost",2018,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",11,1,0,0,"2.high","2.high","1.low","1.low","1.low","1.low"
"K Zuid","Valeriusbuurt Oost",2019,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",11,1,0,0,"2.high","2.high","1.low","1.low","1.low","1.low"
"K Zuid","Valeriusbuurt Oost",2020,"3.beautiful","3.beautiful","3.beautiful","1.low","2.high","2.high","2.high","2.high","2.high","2.low",11,1,0,0,"2.high","2.high","1.low","1.low","1.low","1.low"
"K Zuid","Valeriusbuurt West",2015,"3.beautiful","3.beautiful","3.beautiful","1.low","2.high","2.high","2.high","2.high","2.high","2.low",14,0,0,0,"2.high","2.high","1.low","1.low","1.low","1.low"
"K Zuid","Valeriusbuurt West",2016,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",14,0,0,0,"2.high","2.high","1.low","2.high","1.low","1.low"
"K Zuid","Valeriusbuurt West",2017,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",14,1,0,0,"2.high","2.high","1.low","1.low","1.low","1.low"
"K Zuid","Valeriusbuurt West",2018,"3.beautiful","3.beautiful","3.beautiful","1.low","2.high","2.high","2.high","2.high","2.high","2.low",14,0,0,0,"2.high","2.high","1.low","2.high","1.low","1.low"
"K Zuid","Valeriusbuurt West",2019,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",14,1,0,0,"2.high","2.high","1.low","2.high","1.low","1.low"
"K Zuid","Valeriusbuurt West",2020,"3.beautiful","3.beautiful","3.beautiful","1.low","2.high","2.high","2.high","2.high","2.high","2.low",14,1,0,0,"2.high","2.high","1.low","2.high","1.low","1.low"
"K Zuid","Van der Helstpleinbuurt",2015,"2.ok","2.ok","2.ok","1.low","2.high","2.high","2.high","2.high","2.high","2.low",14,0,0,0,"2.high","2.high","1.low","2.high","1.low","1.low"
"K Zuid","Van der Helstpleinbuurt",2016,"2.ok","3.beautiful","2.ok","1.low","2.high","2.high","2.high","2.high","2.high","2.low",14,0,0,0,"2.high","2.high","1.low","2.high","1.low","1.low"
"K Zuid","Van der Helstpleinbuurt",2017,"3.beautiful","3.beautiful","2.ok","1.low","1.low","2.high","2.high","2.high","2.high","3.high",14,0,0,0,"2.high","2.high","1.low","2.high","1.low","1.low"
"K Zuid","Van der Helstpleinbuurt",2018,"2.ok","2.ok","2.ok","1.low","1.low","2.high","2.high","2.high","2.high","3.high",14,0,0,0,"2.high","2.high","1.low","2.high","1.low","1.low"
"K Zuid","Van der Helstpleinbuurt",2019,"3.beautiful","3.beautiful","2.ok","1.low","2.high","2.high","2.high","2.high","2.high","3.high",14,0,0,0,"2.high","2.high","1.low","2.high","1.low","1.low"
"K Zuid","Van der Helstpleinbuurt",2020,"3.beautiful","3.beautiful","2.ok","1.low","2.high","2.high","2.high","2.high","2.high","2.low",14,0,0,0,"2.high","2.high","1.low","2.high","1.low","1.low"
"K Zuid","Van Tuyllbuurt",2015,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",20,1,0,0,"2.high","2.high","1.low","2.high","1.low","1.low"
"K Zuid","Van Tuyllbuurt",2016,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",20,1,0,0,"2.high","2.high","1.low","2.high","1.low","1.low"
"K Zuid","Van Tuyllbuurt",2017,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",20,1,0,0,"2.high","2.high","1.low","2.high","1.low","1.low"
"K Zuid","Van Tuyllbuurt",2018,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",20,1,0,0,"2.high","2.high","1.low","2.high","1.low","1.low"
"K Zuid","Van Tuyllbuurt",2019,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",20,1,0,0,"2.high","2.high","1.low","2.high","1.low","1.low"
"K Zuid","Van Tuyllbuurt",2020,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",20,1,0,0,"2.high","2.high","1.low","2.high","1.low","1.low"
"K Zuid","Veluwebuurt",2015,"2.ok","2.ok","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",13,0,0,0,"2.high","2.high","1.low","1.low","1.low","1.low"
"K Zuid","Veluwebuurt",2016,"2.ok","2.ok","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",13,0,0,0,"2.high","2.high","1.low","2.high","1.low","1.low"
"K Zuid","Veluwebuurt",2017,"2.ok","2.ok","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",13,0,0,0,"2.high","2.high","1.low","1.low","1.low","1.low"
"K Zuid","Veluwebuurt",2018,"2.ok","2.ok","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",13,0,0,0,"2.high","2.high","1.low","1.low","1.low","1.low"
"K Zuid","Veluwebuurt",2019,"3.beautiful","2.ok","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",13,0,0,0,"2.high","2.high","1.low","1.low","1.low","1.low"
"K Zuid","Veluwebuurt",2020,"3.beautiful","2.ok","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",13,0,0,0,"2.high","2.high","1.low","2.high","1.low","1.low"
"K Zuid","Westlandgrachtbuurt",2015,"3.beautiful","2.ok","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",16,3,1,0,"2.high","2.high","1.low","2.high","1.low","1.low"
"K Zuid","Westlandgrachtbuurt",2016,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",16,3,1,0,"2.high","2.high","1.low","2.high","1.low","1.low"
"K Zuid","Westlandgrachtbuurt",2017,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",16,3,1,0,"2.high","2.high","1.low","1.low","1.low","1.low"
"K Zuid","Westlandgrachtbuurt",2018,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",16,3,1,0,"2.high","2.high","1.low","2.high","1.low","1.low"
"K Zuid","Westlandgrachtbuurt",2019,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",16,3,1,0,"2.high","2.high","1.low","2.high","1.low","1.low"
"K Zuid","Westlandgrachtbuurt",2020,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",15,3,1,0,"2.high","2.high","1.low","2.high","1.low","1.low"
"K Zuid","Wielingenbuurt",2015,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","1.very low",14,1,1,0,"2.high","2.high","1.low","1.low","1.low","1.low"
"K Zuid","Wielingenbuurt",2016,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","1.very low",14,1,1,0,"2.high","2.high","1.low","1.low","1.low","1.low"
"K Zuid","Wielingenbuurt",2017,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","1.very low",14,1,1,0,"2.high","2.high","1.low","2.high","1.low","1.low"
"K Zuid","Wielingenbuurt",2018,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","1.very low",14,1,1,0,"2.high","2.high","1.low","1.low","1.low","1.low"
"K Zuid","Wielingenbuurt",2019,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","1.very low",14,1,1,0,"2.high","2.high","1.low","1.low","1.low","1.low"
"K Zuid","Wielingenbuurt",2020,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","1.very low",14,1,1,0,"2.high","2.high","1.low","2.high","1.low","1.low"
"K Zuid","Willemsparkbuurt Noord",2015,"3.beautiful","3.beautiful","3.beautiful","1.low","2.high","2.high","2.high","2.high","2.high","2.low",19,0,1,0,"2.high","2.high","1.low","1.low","1.low","1.low"
"K Zuid","Willemsparkbuurt Noord",2016,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",19,0,1,0,"2.high","2.high","1.low","1.low","1.low","1.low"
"K Zuid","Willemsparkbuurt Noord",2017,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",19,0,1,0,"2.high","2.high","1.low","1.low","1.low","1.low"
"K Zuid","Willemsparkbuurt Noord",2018,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",19,0,1,0,"2.high","2.high","1.low","1.low","1.low","1.low"
"K Zuid","Willemsparkbuurt Noord",2019,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",19,0,1,0,"2.high","2.high","1.low","1.low","1.low","1.low"
"K Zuid","Willemsparkbuurt Noord",2020,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",19,0,1,0,"2.high","2.high","1.low","1.low","1.low","1.low"
"K Zuid","Willibrordusbuurt",2015,"2.ok","2.ok","2.ok","1.low","1.low","2.high","2.high","2.high","2.high","3.high",11,2,0,0,"2.high","2.high","1.low","2.high","1.low","1.low"
"K Zuid","Willibrordusbuurt",2016,"2.ok","2.ok","2.ok","1.low","1.low","1.low","2.high","2.high","1.low","3.high",11,2,0,0,"2.high","2.high","1.low","2.high","1.low","1.low"
"K Zuid","Willibrordusbuurt",2017,"2.ok","2.ok","2.ok","1.low","1.low","1.low","2.high","1.low","1.low","2.low",11,2,0,0,"2.high","2.high","1.low","2.high","1.low","1.low"
"K Zuid","Willibrordusbuurt",2018,"2.ok","2.ok","2.ok","1.low","1.low","2.high","2.high","2.high","2.high","2.low",11,2,0,0,"2.high","2.high","1.low","2.high","1.low","1.low"
"K Zuid","Willibrordusbuurt",2019,"2.ok","2.ok","2.ok","1.low","1.low","1.low","2.high","2.high","2.high","3.high",11,2,0,0,"2.high","2.high","1.low","2.high","1.low","1.low"
"K Zuid","Willibrordusbuurt",2020,"2.ok","2.ok","2.ok","1.low","1.low","1.low","2.high","2.high","2.high","3.high",11,2,0,0,"2.high","2.high","1.low","2.high","1.low","1.low"
"M Oost","Amstelkwartier Noord",2015,"2.ok","2.ok","2.ok","2.high","2.high","2.high","2.high","2.high","2.high","2.low",28,9,4,0,"2.high","2.high","2.high","2.high","1.low","1.low"
"M Oost","Amstelkwartier Noord",2016,"2.ok","2.ok","2.ok","2.high","2.high","2.high","2.high","2.high","2.high","2.low",28,9,4,0,"2.high","2.high","2.high","2.high","1.low","1.low"
"M Oost","Amstelkwartier Noord",2017,"3.beautiful","3.beautiful","2.ok","2.high","2.high","2.high","2.high","2.high","2.high","2.low",28,9,3,0,"2.high","2.high","2.high","2.high","1.low","1.low"
"M Oost","Amstelkwartier Noord",2018,"2.ok","3.beautiful","2.ok","2.high","2.high","2.high","2.high","2.high","2.high","2.low",28,9,3,0,"2.high","2.high","2.high","2.high","1.low","1.low"
"M Oost","Amstelkwartier Noord",2019,"3.beautiful","3.beautiful","2.ok","2.high","2.high","2.high","2.high","2.high","2.high","2.low",28,9,3,0,"2.high","2.high","2.high","2.high","1.low","1.low"
